01932, 2015-025T20:39:37.436, 2015-025T22:12:14.908,   -5.958, GOOD / High SNR
01933, 2015-025T22:12:14.908, 2015-025T23:44:52.349,  -29.497, GOOD / High SNR
01934, 2015-025T23:44:52.349, 2015-026T01:17:29.805,  -53.037, GOOD / High SNR
01935, 2015-026T01:17:29.805, 2015-026T02:50:07.324,  -76.579, GOOD / High SNR
01936, 2015-026T02:50:07.324, 2015-026T04:22:44.852, -100.121, GOOD / High SNR
01937, 2015-026T04:22:44.852, 2015-026T05:55:22.341, -123.663, GOOD / High SNR
01938, 2015-026T05:55:22.341, 2015-026T07:27:59.792, -147.203, GOOD / High SNR
01939, 2015-026T07:27:59.792, 2015-026T09:00:37.225, -170.741, GOOD / High SNR
01940, 2015-026T09:00:37.225, 2015-026T10:33:14.691,  165.721, GOOD / High SNR
01941, 2015-026T10:33:14.691, 2015-026T12:05:52.174,  142.181, GOOD / High SNR
01942, 2015-026T12:05:52.174, 2015-026T13:38:29.570,  118.642, GOOD / High SNR
01943, 2015-026T13:38:29.570, 2015-026T15:11:07.025,   95.103, GOOD / High SNR
01944, 2015-026T15:11:07.025, 2015-026T16:43:44.533,   71.563, GOOD / High SNR
01945, 2015-026T16:43:44.533, 2015-026T18:16:22.016,   48.023, GOOD / High SNR
01946, 2015-026T18:16:22.016, 2015-026T19:48:59.477,   24.483, GOOD / High SNR
01947, 2015-026T19:48:59.477, 2015-026T21:21:36.877,    0.943, GOOD / High SNR
01948, 2015-026T21:21:36.877, 2015-026T22:54:14.236,  -22.596, GOOD / High SNR
01949, 2015-026T22:54:14.236, 2015-027T00:26:51.591,  -46.135, GOOD / High SNR
01950, 2015-027T00:26:51.591, 2015-027T01:59:29.000,  -69.676, GOOD / High SNR
01951, 2015-027T01:59:29.000, 2015-027T03:32:06.447,  -93.218, GOOD / High SNR
01952, 2015-027T03:32:06.447, 2015-027T05:04:43.852, -116.759, GOOD / High SNR
01953, 2015-027T05:04:43.852, 2015-027T06:37:21.222, -140.299, GOOD / High SNR
01954, 2015-027T06:37:21.222, 2015-027T08:09:58.557, -163.838, GOOD / High SNR
01955, 2015-027T08:09:58.557, 2015-027T09:42:35.920,  172.625, GOOD / High SNR
01956, 2015-027T09:42:35.920, 2015-027T11:15:13.316,  149.086, GOOD / High SNR
01957, 2015-027T11:15:13.316, 2015-027T12:47:50.650,  125.547, GOOD / High SNR
01958, 2015-027T12:47:50.650, 2015-027T14:20:27.983,  102.008, GOOD / High SNR
01959, 2015-027T14:20:27.983, 2015-027T15:53:05.406,   78.469, GOOD / High SNR
01960, 2015-027T15:53:05.406, 2015-027T17:25:42.808,   54.929, GOOD / High SNR
01961, 2015-027T17:25:42.808, 2015-027T18:58:20.182,   31.389, GOOD / High SNR
01962, 2015-027T18:58:20.182, 2015-027T20:30:57.522,    7.850, GOOD / High SNR
01963, 2015-027T20:30:57.522, 2015-027T22:03:34.808,  -15.688, GOOD / High SNR
01964, 2015-027T22:03:34.808, 2015-027T23:36:12.080,  -39.227, GOOD / High SNR
01965, 2015-027T23:36:12.080, 2015-028T01:08:49.382,  -62.767, GOOD / High SNR
01966, 2015-028T01:08:49.382, 2015-028T02:41:26.751,  -86.308, GOOD / High SNR
01967, 2015-028T02:41:26.751, 2015-028T04:14:04.090, -109.850, GOOD / High SNR
01968, 2015-028T04:14:04.090, 2015-028T05:46:41.396, -133.390, GOOD / High SNR
01969, 2015-028T05:46:41.396, 2015-028T07:19:18.656, -156.928, GOOD / High SNR
01970, 2015-028T07:19:18.656, 2015-028T08:51:55.928,  179.534, GOOD / High SNR
01971, 2015-028T08:51:55.928, 2015-028T10:24:33.238,  155.996, GOOD / High SNR
01972, 2015-028T10:24:33.238, 2015-028T11:57:10.515,  132.457, GOOD / High SNR
01973, 2015-028T11:57:10.515, 2015-028T13:29:47.726,  108.919, BAD / Poor attitude estimation / High SNR
01974, 2015-028T13:29:47.726, 2015-028T15:02:25.041,   85.381, BAD / No data or processor fail
01975, 2015-028T15:02:25.041, 2015-028T16:35:02.363,   61.841, BAD / No data or processor fail
01976, 2015-028T16:35:02.363, 2015-028T18:07:39.636,   38.301, BAD / Poor attitude estimation / High SNR
01977, 2015-028T18:07:39.636, 2015-028T19:40:15.866,   14.763, BAD / No data or processor fail
01978, 2015-028T19:40:15.866, 2015-028T21:12:51.578,   -8.770, BAD / No data or processor fail
01979, 2015-028T21:12:51.578, 2015-028T22:45:27.260,  -32.302, BAD / Poor attitude estimation / High SNR
01980, 2015-028T22:45:27.260, 2015-029T00:18:02.961,  -55.835, MARGINAL / Poor echo centering / High SNR
01981, 2015-029T00:18:02.961, 2015-029T01:50:38.733,  -79.369, MARGINAL / Poor echo centering / High SNR
01982, 2015-029T01:50:38.733, 2015-029T03:23:14.493, -102.905, GOOD / High SNR
01983, 2015-029T03:23:14.493, 2015-029T04:55:50.219, -126.439, GOOD / High SNR
01984, 2015-029T04:55:50.219, 2015-029T06:28:25.904, -149.971, GOOD / High SNR
01985, 2015-029T06:28:25.904, 2015-029T08:01:01.578, -173.503, GOOD / High SNR
01986, 2015-029T08:01:01.578, 2015-029T09:33:37.289,  162.967, GOOD / High SNR
01987, 2015-029T09:33:37.289, 2015-029T11:06:13.003,  139.434, GOOD / High SNR
01988, 2015-029T11:06:13.003, 2015-029T12:38:48.633,  115.902, GOOD / High SNR
01989, 2015-029T12:38:48.633, 2015-029T14:11:24.342,   92.371, GOOD / High SNR
01990, 2015-029T14:11:24.342, 2015-029T15:44:00.086,   68.838, GOOD / High SNR
01991, 2015-029T15:44:00.086, 2015-029T17:16:35.801,   45.304, GOOD / High SNR
01992, 2015-029T17:16:35.801, 2015-029T18:49:11.498,   21.772, GOOD / High SNR
01993, 2015-029T18:49:11.498, 2015-029T20:21:47.127,   -1.760, GOOD / High SNR
01994, 2015-029T20:21:47.127, 2015-029T21:54:22.720,  -25.292, GOOD / High SNR
01995, 2015-029T21:54:22.720, 2015-029T23:26:58.312,  -48.824, GOOD / High SNR
01996, 2015-029T23:26:58.312, 2015-030T00:59:33.959,  -72.358, GOOD / High SNR
01997, 2015-030T00:59:33.959, 2015-030T02:32:09.638,  -95.893, GOOD / High SNR
01998, 2015-030T02:32:09.638, 2015-030T04:04:45.269, -119.427, GOOD / High SNR
01999, 2015-030T04:04:45.269, 2015-030T05:37:20.863, -142.959, GOOD / High SNR
02000, 2015-030T05:37:20.863, 2015-030T07:09:56.432, -166.490, GOOD / High SNR
02001, 2015-030T07:09:56.432, 2015-030T08:42:32.028,  169.979, GOOD / High SNR
02002, 2015-030T08:42:32.028, 2015-030T10:15:07.648,  146.448, GOOD / High SNR
02003, 2015-030T10:15:07.648, 2015-030T11:47:43.194,  122.916, GOOD / High SNR
02004, 2015-030T11:47:43.194, 2015-030T13:20:18.765,   99.385, GOOD / High SNR
02005, 2015-030T13:20:18.765, 2015-030T14:52:54.407,   75.853, GOOD / High SNR
02006, 2015-030T14:52:54.407, 2015-030T16:25:30.024,   52.320, GOOD / High SNR
02007, 2015-030T16:25:30.024, 2015-030T17:58:05.619,   28.787, GOOD / High SNR
02008, 2015-030T17:58:05.619, 2015-030T19:30:41.167,    5.256, GOOD / High SNR
02009, 2015-030T19:30:41.167, 2015-030T21:03:16.666,  -18.276, GOOD / High SNR
02010, 2015-030T21:03:16.666, 2015-030T22:35:52.152,  -41.807, GOOD / High SNR
02011, 2015-030T22:35:52.152, 2015-031T00:08:27.675,  -65.340, GOOD / High SNR
02012, 2015-031T00:08:27.675, 2015-031T01:41:03.255,  -88.874, GOOD / High SNR
02013, 2015-031T01:41:03.255, 2015-031T03:13:38.800, -112.408, GOOD / High SNR
02014, 2015-031T03:13:38.800, 2015-031T04:46:14.308, -135.940, GOOD / High SNR
02015, 2015-031T04:46:14.308, 2015-031T06:18:49.769, -159.472, GOOD / High SNR
02016, 2015-031T06:18:49.769, 2015-031T07:51:25.254,  176.998, GOOD / High SNR
02017, 2015-031T07:51:25.254, 2015-031T09:24:00.770,  153.468, GOOD / High SNR
02018, 2015-031T09:24:00.770, 2015-031T10:56:36.243,  129.936, GOOD / High SNR
02019, 2015-031T10:56:36.243, 2015-031T12:29:11.679,  106.405, GOOD / High SNR
02020, 2015-031T12:29:11.679, 2015-031T14:01:47.217,   82.874, GOOD / High SNR
02021, 2015-031T14:01:47.217, 2015-031T15:34:22.747,   59.341, GOOD / High SNR
02022, 2015-031T15:34:22.747, 2015-031T17:06:58.239,   35.809, GOOD / High SNR
02023, 2015-031T17:06:58.239, 2015-031T18:39:33.713,   12.278, GOOD / High SNR
02024, 2015-031T18:39:33.713, 2015-031T20:12:09.118,  -11.253, GOOD / High SNR
02025, 2015-031T20:12:09.118, 2015-031T21:44:44.498,  -34.784, GOOD / High SNR
02026, 2015-031T21:44:44.498, 2015-031T23:17:19.900,  -58.316, GOOD / High SNR
02027, 2015-031T23:17:19.900, 2015-032T00:49:55.375,  -81.849, GOOD / High SNR
02028, 2015-032T00:49:55.375, 2015-032T02:22:30.828, -105.384, GOOD / High SNR
02029, 2015-032T02:22:30.828, 2015-032T03:55:06.246, -128.916, GOOD / High SNR
02030, 2015-032T03:55:06.246, 2015-032T05:27:41.617, -152.447, GOOD / High SNR
02031, 2015-032T05:27:41.617, 2015-032T07:00:16.986, -175.977, GOOD / High SNR
02032, 2015-032T07:00:16.986, 2015-032T08:32:52.391,  160.493, GOOD / High SNR
02033, 2015-032T08:32:52.391, 2015-032T10:05:27.783,  136.962, GOOD / High SNR
02034, 2015-032T10:05:27.783, 2015-032T11:38:03.096,  113.431, GOOD / High SNR
02035, 2015-032T11:38:03.096, 2015-032T13:10:38.499,   89.901, GOOD / High SNR
02036, 2015-032T13:10:38.499, 2015-032T14:43:13.922,   66.369, GOOD / High SNR
02037, 2015-032T14:43:13.922, 2015-032T16:15:49.308,   42.837, GOOD / High SNR
02038, 2015-032T16:15:49.308, 2015-032T17:48:24.681,   19.306, GOOD / High SNR
02039, 2015-032T17:48:24.681, 2015-032T19:20:59.981,   -4.224, GOOD / High SNR
02040, 2015-032T19:20:59.981, 2015-032T20:53:35.243,  -27.755, GOOD / High SNR
02041, 2015-032T20:53:35.243, 2015-032T22:26:10.513,  -51.286, GOOD / High SNR
02042, 2015-032T22:26:10.513, 2015-032T23:58:45.840,  -74.818, GOOD / High SNR
02043, 2015-032T23:58:45.840, 2015-033T01:31:21.184,  -98.352, GOOD / High SNR
02044, 2015-033T01:31:21.184, 2015-033T03:03:56.481, -121.885, GOOD / High SNR
02045, 2015-033T03:03:56.481, 2015-033T04:36:31.739, -145.415, GOOD / High SNR
02046, 2015-033T04:36:31.739, 2015-033T06:09:06.969, -168.945, GOOD / High SNR
02047, 2015-033T06:09:06.969, 2015-033T07:41:42.231,  167.526, GOOD / High SNR
02048, 2015-033T07:41:42.231, 2015-033T09:14:17.506,  143.995, GOOD / High SNR
02049, 2015-033T09:14:17.506, 2015-033T10:46:52.695,  120.465, GOOD / High SNR
02050, 2015-033T10:46:52.695, 2015-033T12:19:27.929,   96.935, GOOD / High SNR
02051, 2015-033T12:19:27.929, 2015-033T13:52:03.222,   73.404, GOOD / High SNR
02052, 2015-033T13:52:03.222, 2015-033T15:24:38.486,   49.873, GOOD / High SNR
02053, 2015-033T15:24:38.486, 2015-033T16:57:13.726,   26.342, GOOD / High SNR
02054, 2015-033T16:57:13.726, 2015-033T18:29:48.910,    2.812, GOOD / High SNR
02055, 2015-033T18:29:48.910, 2015-033T20:02:24.047,  -20.718, GOOD / High SNR
02056, 2015-033T20:02:24.047, 2015-033T21:34:59.174,  -44.248, GOOD / High SNR
02057, 2015-033T21:34:59.174, 2015-033T23:07:34.343,  -67.780, GOOD / High SNR
02058, 2015-033T23:07:34.343, 2015-034T00:40:09.560,  -91.313, GOOD / High SNR
02059, 2015-034T00:40:09.560, 2015-034T02:12:44.736, -114.845, GOOD / High SNR
02060, 2015-034T02:12:44.736, 2015-034T03:45:19.871, -138.376, GOOD / High SNR
02061, 2015-034T03:45:19.871, 2015-034T05:17:54.966, -161.905, GOOD / High SNR
02062, 2015-034T05:17:54.966, 2015-034T06:50:30.086,  174.566, GOOD / High SNR
02063, 2015-034T06:50:30.086, 2015-034T08:23:05.235,  151.037, GOOD / High SNR
02064, 2015-034T08:23:05.235, 2015-034T09:55:40.328,  127.507, GOOD / High SNR
02065, 2015-034T09:55:40.328, 2015-034T11:28:15.402,  103.977, GOOD / High SNR
02066, 2015-034T11:28:15.402, 2015-034T13:00:50.572,   80.448, GOOD / High SNR
02067, 2015-034T13:00:50.572, 2015-034T14:33:25.723,   56.917, GOOD / High SNR
02068, 2015-034T14:33:25.723, 2015-034T16:06:00.845,   33.386, GOOD / High SNR
02069, 2015-034T16:06:00.845, 2015-034T17:38:35.936,    9.856, GOOD / High SNR
02070, 2015-034T17:38:35.936, 2015-034T19:11:10.963,  -13.673, GOOD / High SNR
02071, 2015-034T19:11:10.963, 2015-034T20:43:45.968,  -37.202, GOOD / High SNR
02072, 2015-034T20:43:45.968, 2015-034T22:16:20.996,  -60.733, GOOD / High SNR
02073, 2015-034T22:16:20.996, 2015-034T23:48:56.096,  -84.265, GOOD / High SNR
02074, 2015-034T23:48:56.096, 2015-035T01:21:31.168, -107.798, GOOD / High SNR
02075, 2015-035T01:21:31.168, 2015-035T02:54:06.204, -131.328, GOOD / High SNR
02076, 2015-035T02:54:06.204, 2015-035T04:26:41.193, -154.857, GOOD / High SNR
02077, 2015-035T04:26:41.193, 2015-035T05:59:16.185, -178.386, GOOD / High SNR
02078, 2015-035T05:59:16.185, 2015-035T07:31:51.212,  158.086, GOOD / High SNR
02079, 2015-035T07:31:51.212, 2015-035T09:04:26.217,  134.556, GOOD / High SNR
02080, 2015-035T09:04:26.217, 2015-035T10:37:01.150,  111.027, GOOD / High SNR
02081, 2015-035T10:37:01.150, 2015-035T12:09:36.182,   87.498, GOOD / High SNR
02082, 2015-035T12:09:36.182, 2015-035T13:42:11.224,   63.968, GOOD / High SNR
02083, 2015-035T13:42:11.224, 2015-035T15:14:46.223,   40.438, GOOD / High SNR
02084, 2015-035T15:14:46.223, 2015-035T16:47:21.212,   16.908, GOOD / High SNR
02085, 2015-035T16:47:21.212, 2015-035T18:19:56.126,   -6.621, GOOD / High SNR
02086, 2015-035T18:19:56.126, 2015-035T19:52:31.005,  -30.150, GOOD / High SNR
02087, 2015-035T19:52:31.005, 2015-035T21:25:05.896,  -53.679, GOOD / High SNR
02088, 2015-035T21:25:05.896, 2015-035T22:57:40.850,  -77.210, GOOD / High SNR
02089, 2015-035T22:57:40.850, 2015-036T00:30:15.805, -100.743, GOOD / High SNR
02090, 2015-036T00:30:15.805, 2015-036T02:02:50.721, -124.273, GOOD / High SNR
02091, 2015-036T02:02:50.721, 2015-036T03:35:25.594, -147.803, GOOD / High SNR
02092, 2015-036T03:35:25.594, 2015-036T05:08:00.449, -171.331, GOOD / High SNR
02093, 2015-036T05:08:00.449, 2015-036T06:40:35.337,  165.142, GOOD / High SNR
02094, 2015-036T06:40:35.337, 2015-036T08:13:10.233,  141.613, GOOD / High SNR
02095, 2015-036T08:13:10.233, 2015-036T09:45:45.041,  118.084, GOOD / High SNR
02096, 2015-036T09:45:45.041, 2015-036T11:18:19.911,   94.556, GOOD / High SNR
02097, 2015-036T11:18:19.911, 2015-036T12:50:54.829,   71.026, GOOD / High SNR
02098, 2015-036T12:50:54.829, 2015-036T14:23:29.716,   47.497, GOOD / High SNR
02099, 2015-036T14:23:29.716, 2015-036T15:56:04.580,   23.968, GOOD / High SNR
02100, 2015-036T15:56:04.580, 2015-036T17:28:39.381,    0.439, GOOD / High SNR
02101, 2015-036T17:28:39.381, 2015-036T19:01:14.139,  -23.089, GOOD / High SNR
02102, 2015-036T19:01:14.139, 2015-036T20:33:48.889,  -46.618, GOOD / High SNR
02103, 2015-036T20:33:48.889, 2015-036T22:06:23.689,  -70.148, GOOD / High SNR
02104, 2015-036T22:06:23.689, 2015-036T23:38:58.526,  -93.680, GOOD / High SNR
02105, 2015-036T23:38:58.526, 2015-037T01:11:33.316, -117.210, GOOD / High SNR
02106, 2015-037T01:11:33.316, 2015-037T02:44:08.066, -140.739, GOOD / High SNR
02107, 2015-037T02:44:08.066, 2015-037T04:16:42.784, -164.267, GOOD / High SNR
02108, 2015-037T04:16:42.784, 2015-037T05:49:17.526,  172.206, GOOD / High SNR
02109, 2015-037T05:49:17.526, 2015-037T07:21:52.295,  148.678, GOOD / High SNR
02110, 2015-037T07:21:52.295, 2015-037T08:54:26.998,  125.149, GOOD / High SNR
02111, 2015-037T08:54:26.998, 2015-037T10:27:01.702,  101.622, GOOD / High SNR
02112, 2015-037T10:27:01.702, 2015-037T11:59:36.488,   78.093, GOOD / High SNR
02113, 2015-037T11:59:36.488, 2015-037T13:32:11.251,   54.564, GOOD / High SNR
02114, 2015-037T13:32:11.251, 2015-037T15:04:45.983,   31.035, GOOD / High SNR
02115, 2015-037T15:04:45.983, 2015-037T16:37:20.677,    7.507, GOOD / High SNR
02116, 2015-037T16:37:20.677, 2015-037T18:09:55.318,  -16.021, GOOD / High SNR
02117, 2015-037T18:09:55.318, 2015-037T19:42:29.935,  -39.549, GOOD / High SNR
02118, 2015-037T19:42:29.935, 2015-037T21:15:04.582,  -63.078, GOOD / High SNR
02119, 2015-037T21:15:04.582, 2015-037T22:47:39.293,  -86.608, GOOD / High SNR
02120, 2015-037T22:47:39.293, 2015-038T00:20:13.972, -110.139, GOOD / High SNR
02121, 2015-038T00:20:13.972, 2015-038T01:52:48.613, -133.668, GOOD / High SNR
02122, 2015-038T01:52:48.613, 2015-038T03:25:23.203, -157.196, GOOD / High SNR
02123, 2015-038T03:25:23.203, 2015-038T04:57:57.807,  179.278, GOOD / High SNR
02124, 2015-038T04:57:57.807, 2015-038T06:30:32.447,  155.751, GOOD / High SNR
02125, 2015-038T06:30:32.447, 2015-038T08:03:07.049,  132.223, GOOD / High SNR
02126, 2015-038T08:03:07.049, 2015-038T09:35:41.590,  108.695, GOOD / High SNR
02127, 2015-038T09:35:41.590, 2015-038T11:08:16.233,   85.168, GOOD / High SNR
02128, 2015-038T11:08:16.233, 2015-038T12:40:50.880,   61.640, GOOD / High SNR
02129, 2015-038T12:40:50.880, 2015-038T14:13:25.477,   38.111, GOOD / High SNR
02130, 2015-038T14:13:25.477, 2015-038T15:46:00.060,   14.583, GOOD / High SNR
02131, 2015-038T15:46:00.060, 2015-038T17:18:34.569,   -8.944, GOOD / High SNR
02132, 2015-038T17:18:34.569, 2015-038T18:51:22.569,  -32.471, GOOD / High SNR
02133, 2015-038T18:51:09.028, 2015-038T20:23:43.572,  -56.006, GOOD / High SNR
02134, 2015-038T20:23:43.535, 2015-038T21:56:18.091,  -79.529, GOOD / High SNR
02135, 2015-038T21:56:18.091, 2015-038T23:28:52.632, -103.059, GOOD / High SNR
02136, 2015-038T23:28:52.632, 2015-039T01:01:27.137, -126.588, GOOD / High SNR
02137, 2015-039T01:01:27.137, 2015-039T02:34:01.593, -150.115, GOOD / High SNR
02138, 2015-039T02:34:01.593, 2015-039T04:06:36.038, -173.642, GOOD / High SNR
02139, 2015-039T04:06:36.038, 2015-039T05:39:10.514,  162.832, GOOD / High SNR
02140, 2015-039T05:39:10.514, 2015-039T07:11:44.984,  139.305, GOOD / High SNR
02141, 2015-039T07:11:44.984, 2015-039T08:44:19.367,  115.778, GOOD / High SNR
02142, 2015-039T08:44:19.367, 2015-039T10:16:53.825,   92.252, GOOD / High SNR
02143, 2015-039T10:16:53.825, 2015-039T11:49:28.316,   68.724, GOOD / High SNR
02144, 2015-039T11:49:28.316, 2015-039T13:22:02.768,   45.196, GOOD / High SNR
02145, 2015-039T13:22:02.768, 2015-039T14:54:37.199,   21.669, GOOD / High SNR
02146, 2015-039T14:54:37.199, 2015-039T16:27:11.560,   -1.858, GOOD / High SNR
02147, 2015-039T16:27:11.560, 2015-039T17:59:45.878,  -25.385, GOOD / High SNR
02148, 2015-039T17:59:45.878, 2015-039T19:32:20.194,  -48.912, GOOD / High SNR
02149, 2015-039T19:32:20.194, 2015-039T21:04:54.558,  -72.440, GOOD / High SNR
02150, 2015-039T21:04:54.558, 2015-039T22:37:28.950,  -95.970, GOOD / High SNR
02151, 2015-039T22:37:28.950, 2015-040T00:10:03.291, -119.499, GOOD / High SNR
02152, 2015-040T00:10:03.291, 2015-040T01:42:37.588, -143.026, GOOD / High SNR
02153, 2015-040T01:42:37.588, 2015-040T03:15:11.855, -166.552, GOOD / High SNR
02154, 2015-040T03:15:11.855, 2015-040T04:47:46.150,  169.923, GOOD / High SNR
02155, 2015-040T04:47:46.150, 2015-040T06:20:20.464,  146.397, GOOD / High SNR
02156, 2015-040T06:20:20.464, 2015-040T07:52:54.699,  122.870, GOOD / High SNR
02157, 2015-040T07:52:54.699, 2015-040T09:25:28.954,   99.345, GOOD / High SNR
02158, 2015-040T09:25:28.954, 2015-040T10:58:03.280,   75.818, GOOD / High SNR
02159, 2015-040T10:58:03.280, 2015-040T12:30:37.578,   52.291, GOOD / High SNR
02160, 2015-040T12:30:37.578, 2015-040T14:03:11.845,   28.764, GOOD / High SNR
02161, 2015-040T14:03:11.845, 2015-040T15:35:46.064,    5.238, GOOD / High SNR
02162, 2015-040T15:35:46.064, 2015-040T17:08:20.232,  -18.288, GOOD / High SNR
02163, 2015-040T17:08:20.232, 2015-040T18:40:54.383,  -41.814, GOOD / High SNR
02164, 2015-040T18:40:54.383, 2015-040T20:13:28.566,  -65.342, GOOD / High SNR
02165, 2015-040T20:13:28.566, 2015-040T21:46:02.802,  -88.870, GOOD / High SNR
02166, 2015-040T21:46:02.802, 2015-040T23:18:37.000, -112.399, GOOD / High SNR
02167, 2015-040T23:18:37.000, 2015-041T00:51:11.158, -135.926, GOOD / High SNR
02168, 2015-041T00:51:11.158, 2015-041T02:23:45.265, -159.451, GOOD / High SNR
02169, 2015-041T02:23:45.265, 2015-041T03:56:19.392,  177.024, BAD / Mixed SNR state
02170, 2015-041T03:56:19.392, 2015-041T05:28:53.551,  153.499, BAD / No data or processor fail
02171, 2015-041T05:28:53.551, 2015-041T07:01:27.654,  129.967, BAD / No data or processor fail
02172, 2015-041T07:01:27.654, 2015-041T08:34:01.717,  106.448, BAD / No data or processor fail
02173, 2015-041T08:34:01.717, 2015-041T10:06:35.880,   82.923, BAD / No data or processor fail
02174, 2015-041T10:06:35.880, 2015-041T11:39:10.034,   59.396, BAD / No data or processor fail
02175, 2015-041T11:39:10.034, 2015-041T13:11:44.144,   35.869, BAD / No data or processor fail
02176, 2015-041T13:11:44.144, 2015-041T14:44:18.232,   12.344, BAD / No data or processor fail
02177, 2015-041T14:44:18.232, 2015-041T16:16:52.247,  -11.182, BAD / No data or processor fail
02178, 2015-041T16:16:52.247, 2015-041T17:49:26.226,  -34.707, BAD / No data or processor fail
02179, 2015-041T17:49:26.226, 2015-041T19:22:00.211,  -58.233, BAD / No data or processor fail
02180, 2015-041T19:22:00.211, 2015-041T20:54:34.252,  -81.761, BAD / No data or processor fail
02181, 2015-041T20:54:34.252, 2015-041T22:27:08.265, -105.289, BAD / No data or processor fail
02182, 2015-041T22:27:08.265, 2015-041T23:59:42.244, -128.815, BAD / No data or processor fail
02183, 2015-041T23:59:42.244, 2015-042T01:32:16.167, -152.341, BAD / No data or processor fail
02184, 2015-042T01:32:16.167, 2015-042T03:04:50.089, -175.865, BAD / No data or processor fail
02185, 2015-042T03:04:50.089, 2015-042T04:37:24.042,  160.611, BAD / No data or processor fail
02186, 2015-042T04:37:24.042, 2015-042T06:09:57.983,  137.087, MARGINAL / Poor echo centering / High SNR
02187, 2015-042T06:09:57.983, 2015-042T07:42:31.839,  113.561, MARGINAL / Poor echo centering / High SNR
02188, 2015-042T07:42:31.839, 2015-042T09:15:05.781,   90.037, MARGINAL / Poor echo centering / High SNR
02189, 2015-042T09:15:05.781, 2015-042T10:47:39.745,   66.511, MARGINAL / Poor echo centering / High SNR
02190, 2015-042T10:47:39.745, 2015-042T12:20:13.668,   42.986, MARGINAL / Poor echo centering / High SNR
02191, 2015-042T12:20:13.668, 2015-042T13:52:47.573,   19.461, MARGINAL / Poor echo centering / High SNR
02192, 2015-042T13:52:47.573, 2015-042T15:25:21.405,   -4.064, MARGINAL / Poor echo centering / High SNR
02193, 2015-042T15:25:21.405, 2015-042T16:57:55.197,  -27.588, MARGINAL / Poor echo centering / High SNR
02194, 2015-042T16:57:55.197, 2015-042T18:30:28.993,  -51.113, MARGINAL / Poor echo centering / High SNR
02195, 2015-042T18:30:28.993, 2015-042T20:03:02.841,  -74.640, MARGINAL / Poor echo centering / High SNR
02196, 2015-042T20:03:02.841, 2015-042T21:35:36.705,  -98.167, MARGINAL / Poor echo centering / High SNR
02197, 2015-042T21:35:36.705, 2015-042T23:08:10.521, -121.694, GOOD / High SNR
02198, 2015-042T23:08:10.521, 2015-043T00:40:44.296, -145.219, GOOD / High SNR
02199, 2015-043T00:40:44.296, 2015-043T02:13:18.044, -168.742, GOOD / High SNR
02200, 2015-043T02:13:18.044, 2015-043T03:45:51.822,  167.734, GOOD / High SNR
02201, 2015-043T03:45:51.822, 2015-043T05:18:25.615,  144.210, GOOD / High SNR
02202, 2015-043T05:18:25.615, 2015-043T06:50:59.317,  120.686, GOOD / High SNR
02203, 2015-043T06:50:59.317, 2015-043T08:23:33.061,   97.162, GOOD / High SNR
02204, 2015-043T08:23:33.061, 2015-043T09:56:06.866,   73.638, GOOD / High SNR
02205, 2015-043T09:56:06.866, 2015-043T11:28:40.640,   50.112, GOOD / High SNR
02206, 2015-043T11:28:40.640, 2015-043T13:01:14.388,   26.588, GOOD / High SNR
02207, 2015-043T13:01:14.388, 2015-043T14:33:48.079,    3.064, GOOD / High SNR
02208, 2015-043T14:33:48.079, 2015-043T16:06:21.724,  -20.460, GOOD / High SNR
02209, 2015-043T16:06:21.724, 2015-043T17:38:55.353,  -43.984, GOOD / High SNR
02210, 2015-043T17:38:55.353, 2015-043T19:11:29.023,  -67.510, GOOD / High SNR
02211, 2015-043T19:11:29.023, 2015-043T20:44:02.736,  -91.036, GOOD / High SNR
02212, 2015-043T20:44:02.736, 2015-043T22:16:36.406, -114.563, GOOD / High SNR
02213, 2015-043T22:16:36.406, 2015-043T23:49:10.036, -138.087, GOOD / High SNR
02214, 2015-043T23:49:10.036, 2015-044T01:21:43.617, -161.610, GOOD / High SNR
02215, 2015-044T01:21:43.617, 2015-044T02:54:17.222,  174.867, GOOD / High SNR
02216, 2015-044T02:54:17.222, 2015-044T04:26:50.856,  151.344, GOOD / High SNR
02217, 2015-044T04:26:50.856, 2015-044T05:59:24.432,  127.820, GOOD / High SNR
02218, 2015-044T05:59:24.432, 2015-044T07:31:57.983,  104.297, GOOD / High SNR
02219, 2015-044T07:31:57.983, 2015-044T09:04:31.627,   80.774, GOOD / High SNR
02220, 2015-044T09:04:31.627, 2015-044T10:37:05.256,   57.249, GOOD / High SNR
02221, 2015-044T10:37:05.256, 2015-044T12:09:38.846,   33.725, GOOD / High SNR
02222, 2015-044T12:09:38.846, 2015-044T13:42:12.404,   10.201, GOOD / High SNR
02223, 2015-044T13:42:12.404, 2015-044T15:14:45.898,  -13.322, GOOD / High SNR
02224, 2015-044T15:14:45.898, 2015-044T16:47:19.369,  -36.845, GOOD / High SNR
02225, 2015-044T16:47:19.369, 2015-044T18:19:52.860,  -60.370, GOOD / High SNR
02226, 2015-044T18:19:52.860, 2015-044T19:52:26.418,  -83.895, GOOD / High SNR
02227, 2015-044T19:52:26.418, 2015-044T21:24:59.948, -107.421, GOOD / High SNR
02228, 2015-044T21:24:59.948, 2015-044T22:57:33.440, -130.945, GOOD / High SNR
02229, 2015-044T22:57:33.440, 2015-045T00:30:06.880, -154.469, BAD / Mixed SNR state
