time,event,event_type,process,device,ready_queue,wait_queue,cpus,ios
190,32 dispatched to CPU3,dispatch_cpu,32,CPU3,"['41', '5', '38', '21', '20', '12', '9', '3', '30', '7', '22', '29', '19', '31', '36', '4', '33', '34', '25', '39', '45', '28', '50']","['43', '1', '2', '6', '15', '14', '11', '27', '13', '24', '37', '18', '44', '16', '48', '23', '17', '8', '10']","['46', '26', '40', '32']","['47', '35', '42', '49']"
194,26 finished CPU → wait queue,cpu_to_io,26,CPU1,"['41', '5', '38', '21', '20', '12', '9', '3', '30', '7', '22', '29', '19', '31', '36', '4', '33', '34', '25', '39', '45', '28', '50']","['43', '1', '2', '6', '15', '14', '11', '27', '13', '24', '37', '18', '44', '16', '48', '23', '17', '8', '10', '26']","['46', None, '40', '32']","['47', '35', '42', '49']"
194,40 finished CPU → wait queue,cpu_to_io,40,CPU2,"['41', '5', '38', '21', '20', '12', '9', '3', '30', '7', '22', '29', '19', '31', '36', '4', '33', '34', '25', '39', '45', '28', '50']","['43', '1', '2', '6', '15', '14', '11', '27', '13', '24', '37', '18', '44', '16', '48', '23', '17', '8', '10', '26', '40']","['46', None, None, '32']","['47', '35', '42', '49']"
194,47 finished I/O → ready queue,io_to_ready,47,IO0,"['41', '5', '38', '21', '20', '12', '9', '3', '30', '7', '22', '29', '19', '31', '36', '4', '33', '34', '25', '39', '45', '28', '50', '47']","['43', '1', '2', '6', '15', '14', '11', '27', '13', '24', '37', '18', '44', '16', '48', '23', '17', '8', '10', '26', '40']","['46', None, None, '32']","[None, '35', '42', '49']"
194,42 finished I/O → ready queue,io_to_ready,42,IO2,"['41', '5', '38', '21', '20', '12', '9', '3', '30', '7', '22', '29', '19', '31', '36', '4', '33', '34', '25', '39', '45', '28', '50', '47', '42']","['43', '1', '2', '6', '15', '14', '11', '27', '13', '24', '37', '18', '44', '16', '48', '23', '17', '8', '10', '26', '40']","['46', None, None, '32']","[None, '35', None, '49']"
194,41 dispatched to CPU1,dispatch_cpu,41,CPU1,"['5', '38', '21', '20', '12', '9', '3', '30', '7', '22', '29', '19', '31', '36', '4', '33', '34', '25', '39', '45', '28', '50', '47', '42']","['43', '1', '2', '6', '15', '14', '11', '27', '13', '24', '37', '18', '44', '16', '48', '23', '17', '8', '10', '26', '40']","['46', '41', None, '32']","[None, '35', None, '49']"
194,5 dispatched to CPU2,dispatch_cpu,5,CPU2,"['38', '21', '20', '12', '9', '3', '30', '7', '22', '29', '19', '31', '36', '4', '33', '34', '25', '39', '45', '28', '50', '47', '42']","['43', '1', '2', '6', '15', '14', '11', '27', '13', '24', '37', '18', '44', '16', '48', '23', '17', '8', '10', '26', '40']","['46', '41', '5', '32']","[None, '35', None, '49']"
194,43 dispatched to IO0,dispatch_io,43,IO0,"['38', '21', '20', '12', '9', '3', '30', '7', '22', '29', '19', '31', '36', '4', '33', '34', '25', '39', '45', '28', '50', '47', '42']","['1', '2', '6', '15', '14', '11', '27', '13', '24', '37', '18', '44', '16', '48', '23', '17', '8', '10', '26', '40']","['46', '41', '5', '32']","['43', '35', None, '49']"
194,1 dispatched to IO2,dispatch_io,1,IO2,"['38', '21', '20', '12', '9', '3', '30', '7', '22', '29', '19', '31', '36', '4', '33', '34', '25', '39', '45', '28', '50', '47', '42']","['2', '6', '15', '14', '11', '27', '13', '24', '37', '18', '44', '16', '48', '23', '17', '8', '10', '26', '40']","['46', '41', '5', '32']","['43', '35', '1', '49']"
195,32 finished CPU → wait queue,cpu_to_io,32,CPU3,"['38', '21', '20', '12', '9', '3', '30', '7', '22', '29', '19', '31', '36', '4', '33', '34', '25', '39', '45', '28', '50', '47', '42']","['2', '6', '15', '14', '11', '27', '13', '24', '37', '18', '44', '16', '48', '23', '17', '8', '10', '26', '40', '32']","['46', '41', '5', None]","['43', '35', '1', '49']"
195,43 finished I/O → ready queue,io_to_ready,43,IO0,"['38', '21', '20', '12', '9', '3', '30', '7', '22', '29', '19', '31', '36', '4', '33', '34', '25', '39', '45', '28', '50', '47', '42', '43']","['2', '6', '15', '14', '11', '27', '13', '24', '37', '18', '44', '16', '48', '23', '17', '8', '10', '26', '40', '32']","['46', '41', '5', None]","[None, '35', '1', '49']"
195,38 dispatched to CPU3,dispatch_cpu,38,CPU3,"['21', '20', '12', '9', '3', '30', '7', '22', '29', '19', '31', '36', '4', '33', '34', '25', '39', '45', '28', '50', '47', '42', '43']","['2', '6', '15', '14', '11', '27', '13', '24', '37', '18', '44', '16', '48', '23', '17', '8', '10', '26', '40', '32']","['46', '41', '5', '38']","[None, '35', '1', '49']"
195,2 dispatched to IO0,dispatch_io,2,IO0,"['21', '20', '12', '9', '3', '30', '7', '22', '29', '19', '31', '36', '4', '33', '34', '25', '39', '45', '28', '50', '47', '42', '43']","['6', '15', '14', '11', '27', '13', '24', '37', '18', '44', '16', '48', '23', '17', '8', '10', '26', '40', '32']","['46', '41', '5', '38']","['2', '35', '1', '49']"
198,46 finished CPU → wait queue,cpu_to_io,46,CPU0,"['21', '20', '12', '9', '3', '30', '7', '22', '29', '19', '31', '36', '4', '33', '34', '25', '39', '45', '28', '50', '47', '42', '43']","['6', '15', '14', '11', '27', '13', '24', '37', '18', '44', '16', '48', '23', '17', '8', '10', '26', '40', '32', '46']","[None, '41', '5', '38']","['2', '35', '1', '49']"
198,21 dispatched to CPU0,dispatch_cpu,21,CPU0,"['20', '12', '9', '3', '30', '7', '22', '29', '19', '31', '36', '4', '33', '34', '25', '39', '45', '28', '50', '47', '42', '43']","['6', '15', '14', '11', '27', '13', '24', '37', '18', '44', '16', '48', '23', '17', '8', '10', '26', '40', '32', '46']","['21', '41', '5', '38']","['2', '35', '1', '49']"
199,41 finished CPU → ready queue,cpu_to_ready,41,CPU1,"['20', '12', '9', '3', '30', '7', '22', '29', '19', '31', '36', '4', '33', '34', '25', '39', '45', '28', '50', '47', '42', '43', '41']","['6', '15', '14', '11', '27', '13', '24', '37', '18', '44', '16', '48', '23', '17', '8', '10', '26', '40', '32', '46']","['21', None, '5', '38']","['2', '35', '1', '49']"
199,1 finished I/O → ready queue,io_to_ready,1,IO2,"['20', '12', '9', '3', '30', '7', '22', '29', '19', '31', '36', '4', '33', '34', '25', '39', '45', '28', '50', '47', '42', '43', '41', '1']","['6', '15', '14', '11', '27', '13', '24', '37', '18', '44', '16', '48', '23', '17', '8', '10', '26', '40', '32', '46']","['21', None, '5', '38']","['2', '35', None, '49']"
199,20 dispatched to CPU1,dispatch_cpu,20,CPU1,"['12', '9', '3', '30', '7', '22', '29', '19', '31', '36', '4', '33', '34', '25', '39', '45', '28', '50', '47', '42', '43', '41', '1']","['6', '15', '14', '11', '27', '13', '24', '37', '18', '44', '16', '48', '23', '17', '8', '10', '26', '40', '32', '46']","['21', '20', '5', '38']","['2', '35', None, '49']"
199,6 dispatched to IO2,dispatch_io,6,IO2,"['12', '9', '3', '30', '7', '22', '29', '19', '31', '36', '4', '33', '34', '25', '39', '45', '28', '50', '47', '42', '43', '41', '1']","['15', '14', '11', '27', '13', '24', '37', '18', '44', '16', '48', '23', '17', '8', '10', '26', '40', '32', '46']","['21', '20', '5', '38']","['2', '35', '6', '49']"
200,49 finished I/O → ready queue,io_to_ready,49,IO3,"['12', '9', '3', '30', '7', '22', '29', '19', '31', '36', '4', '33', '34', '25', '39', '45', '28', '50', '47', '42', '43', '41', '1', '49']","['15', '14', '11', '27', '13', '24', '37', '18', '44', '16', '48', '23', '17', '8', '10', '26', '40', '32', '46']","['21', '20', '5', '38']","['2', '35', '6', None]"
200,15 dispatched to IO3,dispatch_io,15,IO3,"['12', '9', '3', '30', '7', '22', '29', '19', '31', '36', '4', '33', '34', '25', '39', '45', '28', '50', '47', '42', '43', '41', '1', '49']","['14', '11', '27', '13', '24', '37', '18', '44', '16', '48', '23', '17', '8', '10', '26', '40', '32', '46']","['21', '20', '5', '38']","['2', '35', '6', '15']"
204,21 finished CPU → ready queue,cpu_to_ready,21,CPU0,"['12', '9', '3', '30', '7', '22', '29', '19', '31', '36', '4', '33', '34', '25', '39', '45', '28', '50', '47', '42', '43', '41', '1', '49', '21']","['14', '11', '27', '13', '24', '37', '18', '44', '16', '48', '23', '17', '8', '10', '26', '40', '32', '46']","[None, '20', '5', '38']","['2', '35', '6', '15']"
204,38 finished CPU → ready queue,cpu_to_ready,38,CPU3,"['12', '9', '3', '30', '7', '22', '29', '19', '31', '36', '4', '33', '34', '25', '39', '45', '28', '50', '47', '42', '43', '41', '1', '49', '21', '38']","['14', '11', '27', '13', '24', '37', '18', '44', '16', '48', '23', '17', '8', '10', '26', '40', '32', '46']","[None, '20', '5', None]","['2', '35', '6', '15']"
204,12 dispatched to CPU0,dispatch_cpu,12,CPU0,"['9', '3', '30', '7', '22', '29', '19', '31', '36', '4', '33', '34', '25', '39', '45', '28', '50', '47', '42', '43', '41', '1', '49', '21', '38']","['14', '11', '27', '13', '24', '37', '18', '44', '16', '48', '23', '17', '8', '10', '26', '40', '32', '46']","['12', '20', '5', None]","['2', '35', '6', '15']"
204,9 dispatched to CPU3,dispatch_cpu,9,CPU3,"['3', '30', '7', '22', '29', '19', '31', '36', '4', '33', '34', '25', '39', '45', '28', '50', '47', '42', '43', '41', '1', '49', '21', '38']","['14', '11', '27', '13', '24', '37', '18', '44', '16', '48', '23', '17', '8', '10', '26', '40', '32', '46']","['12', '20', '5', '9']","['2', '35', '6', '15']"
205,5 finished CPU → wait queue,cpu_to_io,5,CPU2,"['3', '30', '7', '22', '29', '19', '31', '36', '4', '33', '34', '25', '39', '45', '28', '50', '47', '42', '43', '41', '1', '49', '21', '38']","['14', '11', '27', '13', '24', '37', '18', '44', '16', '48', '23', '17', '8', '10', '26', '40', '32', '46', '5']","['12', '20', None, '9']","['2', '35', '6', '15']"
205,3 dispatched to CPU2,dispatch_cpu,3,CPU2,"['30', '7', '22', '29', '19', '31', '36', '4', '33', '34', '25', '39', '45', '28', '50', '47', '42', '43', '41', '1', '49', '21', '38']","['14', '11', '27', '13', '24', '37', '18', '44', '16', '48', '23', '17', '8', '10', '26', '40', '32', '46', '5']","['12', '20', '3', '9']","['2', '35', '6', '15']"
206,20 finished CPU → wait queue,cpu_to_io,20,CPU1,"['30', '7', '22', '29', '19', '31', '36', '4', '33', '34', '25', '39', '45', '28', '50', '47', '42', '43', '41', '1', '49', '21', '38']","['14', '11', '27', '13', '24', '37', '18', '44', '16', '48', '23', '17', '8', '10', '26', '40', '32', '46', '5', '20']","['12', None, '3', '9']","['2', '35', '6', '15']"
206,6 finished I/O → ready queue,io_to_ready,6,IO2,"['30', '7', '22', '29', '19', '31', '36', '4', '33', '34', '25', '39', '45', '28', '50', '47', '42', '43', '41', '1', '49', '21', '38', '6']","['14', '11', '27', '13', '24', '37', '18', '44', '16', '48', '23', '17', '8', '10', '26', '40', '32', '46', '5', '20']","['12', None, '3', '9']","['2', '35', None, '15']"
206,30 dispatched to CPU1,dispatch_cpu,30,CPU1,"['7', '22', '29', '19', '31', '36', '4', '33', '34', '25', '39', '45', '28', '50', '47', '42', '43', '41', '1', '49', '21', '38', '6']","['14', '11', '27', '13', '24', '37', '18', '44', '16', '48', '23', '17', '8', '10', '26', '40', '32', '46', '5', '20']","['12', '30', '3', '9']","['2', '35', None, '15']"
206,14 dispatched to IO2,dispatch_io,14,IO2,"['7', '22', '29', '19', '31', '36', '4', '33', '34', '25', '39', '45', '28', '50', '47', '42', '43', '41', '1', '49', '21', '38', '6']","['11', '27', '13', '24', '37', '18', '44', '16', '48', '23', '17', '8', '10', '26', '40', '32', '46', '5', '20']","['12', '30', '3', '9']","['2', '35', '14', '15']"
207,12 finished CPU → wait queue,cpu_to_io,12,CPU0,"['7', '22', '29', '19', '31', '36', '4', '33', '34', '25', '39', '45', '28', '50', '47', '42', '43', '41', '1', '49', '21', '38', '6']","['11', '27', '13', '24', '37', '18', '44', '16', '48', '23', '17', '8', '10', '26', '40', '32', '46', '5', '20', '12']","[None, '30', '3', '9']","['2', '35', '14', '15']"
207,7 dispatched to CPU0,dispatch_cpu,7,CPU0,"['22', '29', '19', '31', '36', '4', '33', '34', '25', '39', '45', '28', '50', '47', '42', '43', '41', '1', '49', '21', '38', '6']","['11', '27', '13', '24', '37', '18', '44', '16', '48', '23', '17', '8', '10', '26', '40', '32', '46', '5', '20', '12']","['7', '30', '3', '9']","['2', '35', '14', '15']"
208,14 finished I/O → ready queue,io_to_ready,14,IO2,"['22', '29', '19', '31', '36', '4', '33', '34', '25', '39', '45', '28', '50', '47', '42', '43', '41', '1', '49', '21', '38', '6', '14']","['11', '27', '13', '24', '37', '18', '44', '16', '48', '23', '17', '8', '10', '26', '40', '32', '46', '5', '20', '12']","['7', '30', '3', '9']","['2', '35', None, '15']"
208,11 dispatched to IO2,dispatch_io,11,IO2,"['22', '29', '19', '31', '36', '4', '33', '34', '25', '39', '45', '28', '50', '47', '42', '43', '41', '1', '49', '21', '38', '6', '14']","['27', '13', '24', '37', '18', '44', '16', '48', '23', '17', '8', '10', '26', '40', '32', '46', '5', '20', '12']","['7', '30', '3', '9']","['2', '35', '11', '15']"
210,3 finished CPU → wait queue,cpu_to_io,3,CPU2,"['22', '29', '19', '31', '36', '4', '33', '34', '25', '39', '45', '28', '50', '47', '42', '43', '41', '1', '49', '21', '38', '6', '14']","['27', '13', '24', '37', '18', '44', '16', '48', '23', '17', '8', '10', '26', '40', '32', '46', '5', '20', '12', '3']","['7', '30', None, '9']","['2', '35', '11', '15']"
210,2 finished I/O → ready queue,io_to_ready,2,IO0,"['22', '29', '19', '31', '36', '4', '33', '34', '25', '39', '45', '28', '50', '47', '42', '43', '41', '1', '49', '21', '38', '6', '14', '2']","['27', '13', '24', '37', '18', '44', '16', '48', '23', '17', '8', '10', '26', '40', '32', '46', '5', '20', '12', '3']","['7', '30', None, '9']","[None, '35', '11', '15']"
210,22 dispatched to CPU2,dispatch_cpu,22,CPU2,"['29', '19', '31', '36', '4', '33', '34', '25', '39', '45', '28', '50', '47', '42', '43', '41', '1', '49', '21', '38', '6', '14', '2']","['27', '13', '24', '37', '18', '44', '16', '48', '23', '17', '8', '10', '26', '40', '32', '46', '5', '20', '12', '3']","['7', '30', '22', '9']","[None, '35', '11', '15']"
210,27 dispatched to IO0,dispatch_io,27,IO0,"['29', '19', '31', '36', '4', '33', '34', '25', '39', '45', '28', '50', '47', '42', '43', '41', '1', '49', '21', '38', '6', '14', '2']","['13', '24', '37', '18', '44', '16', '48', '23', '17', '8', '10', '26', '40', '32', '46', '5', '20', '12', '3']","['7', '30', '22', '9']","['27', '35', '11', '15']"
211,7 finished all bursts,finished,7,CPU0,"['29', '19', '31', '36', '4', '33', '34', '25', '39', '45', '28', '50', '47', '42', '43', '41', '1', '49', '21', '38', '6', '14', '2']","['13', '24', '37', '18', '44', '16', '48', '23', '17', '8', '10', '26', '40', '32', '46', '5', '20', '12', '3']","[None, '30', '22', '9']","['27', '35', '11', '15']"
211,29 dispatched to CPU0,dispatch_cpu,29,CPU0,"['19', '31', '36', '4', '33', '34', '25', '39', '45', '28', '50', '47', '42', '43', '41', '1', '49', '21', '38', '6', '14', '2']","['13', '24', '37', '18', '44', '16', '48', '23', '17', '8', '10', '26', '40', '32', '46', '5', '20', '12', '3']","['29', '30', '22', '9']","['27', '35', '11', '15']"
214,30 finished CPU → wait queue,cpu_to_io,30,CPU1,"['19', '31', '36', '4', '33', '34', '25', '39', '45', '28', '50', '47', '42', '43', '41', '1', '49', '21', '38', '6', '14', '2']","['13', '24', '37', '18', '44', '16', '48', '23', '17', '8', '10', '26', '40', '32', '46', '5', '20', '12', '3', '30']","['29', None, '22', '9']","['27', '35', '11', '15']"
214,19 dispatched to CPU1,dispatch_cpu,19,CPU1,"['31', '36', '4', '33', '34', '25', '39', '45', '28', '50', '47', '42', '43', '41', '1', '49', '21', '38', '6', '14', '2']","['13', '24', '37', '18', '44', '16', '48', '23', '17', '8', '10', '26', '40', '32', '46', '5', '20', '12', '3', '30']","['29', '19', '22', '9']","['27', '35', '11', '15']"
215,29 finished CPU → wait queue,cpu_to_io,29,CPU0,"['31', '36', '4', '33', '34', '25', '39', '45', '28', '50', '47', '42', '43', '41', '1', '49', '21', '38', '6', '14', '2']","['13', '24', '37', '18', '44', '16', '48', '23', '17', '8', '10', '26', '40', '32', '46', '5', '20', '12', '3', '30', '29']","[None, '19', '22', '9']","['27', '35', '11', '15']"
215,9 finished CPU → ready queue,cpu_to_ready,9,CPU3,"['31', '36', '4', '33', '34', '25', '39', '45', '28', '50', '47', '42', '43', '41', '1', '49', '21', '38', '6', '14', '2', '9']","['13', '24', '37', '18', '44', '16', '48', '23', '17', '8', '10', '26', '40', '32', '46', '5', '20', '12', '3', '30', '29']","[None, '19', '22', None]","['27', '35', '11', '15']"
215,27 finished I/O → ready queue,io_to_ready,27,IO0,"['31', '36', '4', '33', '34', '25', '39', '45', '28', '50', '47', '42', '43', '41', '1', '49', '21', '38', '6', '14', '2', '9', '27']","['13', '24', '37', '18', '44', '16', '48', '23', '17', '8', '10', '26', '40', '32', '46', '5', '20', '12', '3', '30', '29']","[None, '19', '22', None]","[None, '35', '11', '15']"
215,35 finished I/O → ready queue,io_to_ready,35,IO1,"['31', '36', '4', '33', '34', '25', '39', '45', '28', '50', '47', '42', '43', '41', '1', '49', '21', '38', '6', '14', '2', '9', '27', '35']","['13', '24', '37', '18', '44', '16', '48', '23', '17', '8', '10', '26', '40', '32', '46', '5', '20', '12', '3', '30', '29']","[None, '19', '22', None]","[None, None, '11', '15']"
215,11 finished I/O → ready queue,io_to_ready,11,IO2,"['31', '36', '4', '33', '34', '25', '39', '45', '28', '50', '47', '42', '43', '41', '1', '49', '21', '38', '6', '14', '2', '9', '27', '35', '11']","['13', '24', '37', '18', '44', '16', '48', '23', '17', '8', '10', '26', '40', '32', '46', '5', '20', '12', '3', '30', '29']","[None, '19', '22', None]","[None, None, None, '15']"
215,31 dispatched to CPU0,dispatch_cpu,31,CPU0,"['36', '4', '33', '34', '25', '39', '45', '28', '50', '47', '42', '43', '41', '1', '49', '21', '38', '6', '14', '2', '9', '27', '35', '11']","['13', '24', '37', '18', '44', '16', '48', '23', '17', '8', '10', '26', '40', '32', '46', '5', '20', '12', '3', '30', '29']","['31', '19', '22', None]","[None, None, None, '15']"
215,36 dispatched to CPU3,dispatch_cpu,36,CPU3,"['4', '33', '34', '25', '39', '45', '28', '50', '47', '42', '43', '41', '1', '49', '21', '38', '6', '14', '2', '9', '27', '35', '11']","['13', '24', '37', '18', '44', '16', '48', '23', '17', '8', '10', '26', '40', '32', '46', '5', '20', '12', '3', '30', '29']","['31', '19', '22', '36']","[None, None, None, '15']"
215,13 dispatched to IO0,dispatch_io,13,IO0,"['4', '33', '34', '25', '39', '45', '28', '50', '47', '42', '43', '41', '1', '49', '21', '38', '6', '14', '2', '9', '27', '35', '11']","['24', '37', '18', '44', '16', '48', '23', '17', '8', '10', '26', '40', '32', '46', '5', '20', '12', '3', '30', '29']","['31', '19', '22', '36']","['13', None, None, '15']"
215,24 dispatched to IO1,dispatch_io,24,IO1,"['4', '33', '34', '25', '39', '45', '28', '50', '47', '42', '43', '41', '1', '49', '21', '38', '6', '14', '2', '9', '27', '35', '11']","['37', '18', '44', '16', '48', '23', '17', '8', '10', '26', '40', '32', '46', '5', '20', '12', '3', '30', '29']","['31', '19', '22', '36']","['13', '24', None, '15']"
215,37 dispatched to IO2,dispatch_io,37,IO2,"['4', '33', '34', '25', '39', '45', '28', '50', '47', '42', '43', '41', '1', '49', '21', '38', '6', '14', '2', '9', '27', '35', '11']","['18', '44', '16', '48', '23', '17', '8', '10', '26', '40', '32', '46', '5', '20', '12', '3', '30', '29']","['31', '19', '22', '36']","['13', '24', '37', '15']"
216,15 finished I/O → ready queue,io_to_ready,15,IO3,"['4', '33', '34', '25', '39', '45', '28', '50', '47', '42', '43', '41', '1', '49', '21', '38', '6', '14', '2', '9', '27', '35', '11', '15']","['18', '44', '16', '48', '23', '17', '8', '10', '26', '40', '32', '46', '5', '20', '12', '3', '30', '29']","['31', '19', '22', '36']","['13', '24', '37', None]"
216,18 dispatched to IO3,dispatch_io,18,IO3,"['4', '33', '34', '25', '39', '45', '28', '50', '47', '42', '43', '41', '1', '49', '21', '38', '6', '14', '2', '9', '27', '35', '11', '15']","['44', '16', '48', '23', '17', '8', '10', '26', '40', '32', '46', '5', '20', '12', '3', '30', '29']","['31', '19', '22', '36']","['13', '24', '37', '18']"
220,36 finished CPU → ready queue,cpu_to_ready,36,CPU3,"['4', '33', '34', '25', '39', '45', '28', '50', '47', '42', '43', '41', '1', '49', '21', '38', '6', '14', '2', '9', '27', '35', '11', '15', '36']","['44', '16', '48', '23', '17', '8', '10', '26', '40', '32', '46', '5', '20', '12', '3', '30', '29']","['31', '19', '22', None]","['13', '24', '37', '18']"
220,4 dispatched to CPU3,dispatch_cpu,4,CPU3,"['33', '34', '25', '39', '45', '28', '50', '47', '42', '43', '41', '1', '49', '21', '38', '6', '14', '2', '9', '27', '35', '11', '15', '36']","['44', '16', '48', '23', '17', '8', '10', '26', '40', '32', '46', '5', '20', '12', '3', '30', '29']","['31', '19', '22', '4']","['13', '24', '37', '18']"
221,19 finished CPU → wait queue,cpu_to_io,19,CPU1,"['33', '34', '25', '39', '45', '28', '50', '47', '42', '43', '41', '1', '49', '21', '38', '6', '14', '2', '9', '27', '35', '11', '15', '36']","['44', '16', '48', '23', '17', '8', '10', '26', '40', '32', '46', '5', '20', '12', '3', '30', '29', '19']","['31', None, '22', '4']","['13', '24', '37', '18']"
221,33 dispatched to CPU1,dispatch_cpu,33,CPU1,"['34', '25', '39', '45', '28', '50', '47', '42', '43', '41', '1', '49', '21', '38', '6', '14', '2', '9', '27', '35', '11', '15', '36']","['44', '16', '48', '23', '17', '8', '10', '26', '40', '32', '46', '5', '20', '12', '3', '30', '29', '19']","['31', '33', '22', '4']","['13', '24', '37', '18']"
222,22 finished CPU → ready queue,cpu_to_ready,22,CPU2,"['34', '25', '39', '45', '28', '50', '47', '42', '43', '41', '1', '49', '21', '38', '6', '14', '2', '9', '27', '35', '11', '15', '36', '22']","['44', '16', '48', '23', '17', '8', '10', '26', '40', '32', '46', '5', '20', '12', '3', '30', '29', '19']","['31', '33', None, '4']","['13', '24', '37', '18']"
222,18 finished I/O → ready queue,io_to_ready,18,IO3,"['34', '25', '39', '45', '28', '50', '47', '42', '43', '41', '1', '49', '21', '38', '6', '14', '2', '9', '27', '35', '11', '15', '36', '22', '18']","['44', '16', '48', '23', '17', '8', '10', '26', '40', '32', '46', '5', '20', '12', '3', '30', '29', '19']","['31', '33', None, '4']","['13', '24', '37', None]"
222,34 dispatched to CPU2,dispatch_cpu,34,CPU2,"['25', '39', '45', '28', '50', '47', '42', '43', '41', '1', '49', '21', '38', '6', '14', '2', '9', '27', '35', '11', '15', '36', '22', '18']","['44', '16', '48', '23', '17', '8', '10', '26', '40', '32', '46', '5', '20', '12', '3', '30', '29', '19']","['31', '33', '34', '4']","['13', '24', '37', None]"
222,44 dispatched to IO3,dispatch_io,44,IO3,"['25', '39', '45', '28', '50', '47', '42', '43', '41', '1', '49', '21', '38', '6', '14', '2', '9', '27', '35', '11', '15', '36', '22', '18']","['16', '48', '23', '17', '8', '10', '26', '40', '32', '46', '5', '20', '12', '3', '30', '29', '19']","['31', '33', '34', '4']","['13', '24', '37', '44']"
223,31 finished CPU → wait queue,cpu_to_io,31,CPU0,"['25', '39', '45', '28', '50', '47', '42', '43', '41', '1', '49', '21', '38', '6', '14', '2', '9', '27', '35', '11', '15', '36', '22', '18']","['16', '48', '23', '17', '8', '10', '26', '40', '32', '46', '5', '20', '12', '3', '30', '29', '19', '31']","[None, '33', '34', '4']","['13', '24', '37', '44']"
223,33 finished CPU → ready queue,cpu_to_ready,33,CPU1,"['25', '39', '45', '28', '50', '47', '42', '43', '41', '1', '49', '21', '38', '6', '14', '2', '9', '27', '35', '11', '15', '36', '22', '18', '33']","['16', '48', '23', '17', '8', '10', '26', '40', '32', '46', '5', '20', '12', '3', '30', '29', '19', '31']","[None, None, '34', '4']","['13', '24', '37', '44']"
223,25 dispatched to CPU0,dispatch_cpu,25,CPU0,"['39', '45', '28', '50', '47', '42', '43', '41', '1', '49', '21', '38', '6', '14', '2', '9', '27', '35', '11', '15', '36', '22', '18', '33']","['16', '48', '23', '17', '8', '10', '26', '40', '32', '46', '5', '20', '12', '3', '30', '29', '19', '31']","['25', None, '34', '4']","['13', '24', '37', '44']"
223,39 dispatched to CPU1,dispatch_cpu,39,CPU1,"['45', '28', '50', '47', '42', '43', '41', '1', '49', '21', '38', '6', '14', '2', '9', '27', '35', '11', '15', '36', '22', '18', '33']","['16', '48', '23', '17', '8', '10', '26', '40', '32', '46', '5', '20', '12', '3', '30', '29', '19', '31']","['25', '39', '34', '4']","['13', '24', '37', '44']"
226,4 finished CPU → wait queue,cpu_to_io,4,CPU3,"['45', '28', '50', '47', '42', '43', '41', '1', '49', '21', '38', '6', '14', '2', '9', '27', '35', '11', '15', '36', '22', '18', '33']","['16', '48', '23', '17', '8', '10', '26', '40', '32', '46', '5', '20', '12', '3', '30', '29', '19', '31', '4']","['25', '39', '34', None]","['13', '24', '37', '44']"
226,45 dispatched to CPU3,dispatch_cpu,45,CPU3,"['28', '50', '47', '42', '43', '41', '1', '49', '21', '38', '6', '14', '2', '9', '27', '35', '11', '15', '36', '22', '18', '33']","['16', '48', '23', '17', '8', '10', '26', '40', '32', '46', '5', '20', '12', '3', '30', '29', '19', '31', '4']","['25', '39', '34', '45']","['13', '24', '37', '44']"
229,34 finished CPU → ready queue,cpu_to_ready,34,CPU2,"['28', '50', '47', '42', '43', '41', '1', '49', '21', '38', '6', '14', '2', '9', '27', '35', '11', '15', '36', '22', '18', '33', '34']","['16', '48', '23', '17', '8', '10', '26', '40', '32', '46', '5', '20', '12', '3', '30', '29', '19', '31', '4']","['25', '39', None, '45']","['13', '24', '37', '44']"
229,37 finished I/O → ready queue,io_to_ready,37,IO2,"['28', '50', '47', '42', '43', '41', '1', '49', '21', '38', '6', '14', '2', '9', '27', '35', '11', '15', '36', '22', '18', '33', '34', '37']","['16', '48', '23', '17', '8', '10', '26', '40', '32', '46', '5', '20', '12', '3', '30', '29', '19', '31', '4']","['25', '39', None, '45']","['13', '24', None, '44']"
229,28 dispatched to CPU2,dispatch_cpu,28,CPU2,"['50', '47', '42', '43', '41', '1', '49', '21', '38', '6', '14', '2', '9', '27', '35', '11', '15', '36', '22', '18', '33', '34', '37']","['16', '48', '23', '17', '8', '10', '26', '40', '32', '46', '5', '20', '12', '3', '30', '29', '19', '31', '4']","['25', '39', '28', '45']","['13', '24', None, '44']"
229,16 dispatched to IO2,dispatch_io,16,IO2,"['50', '47', '42', '43', '41', '1', '49', '21', '38', '6', '14', '2', '9', '27', '35', '11', '15', '36', '22', '18', '33', '34', '37']","['48', '23', '17', '8', '10', '26', '40', '32', '46', '5', '20', '12', '3', '30', '29', '19', '31', '4']","['25', '39', '28', '45']","['13', '24', '16', '44']"
230,13 finished I/O → ready queue,io_to_ready,13,IO0,"['50', '47', '42', '43', '41', '1', '49', '21', '38', '6', '14', '2', '9', '27', '35', '11', '15', '36', '22', '18', '33', '34', '37', '13']","['48', '23', '17', '8', '10', '26', '40', '32', '46', '5', '20', '12', '3', '30', '29', '19', '31', '4']","['25', '39', '28', '45']","[None, '24', '16', '44']"
230,48 dispatched to IO0,dispatch_io,48,IO0,"['50', '47', '42', '43', '41', '1', '49', '21', '38', '6', '14', '2', '9', '27', '35', '11', '15', '36', '22', '18', '33', '34', '37', '13']","['23', '17', '8', '10', '26', '40', '32', '46', '5', '20', '12', '3', '30', '29', '19', '31', '4']","['25', '39', '28', '45']","['48', '24', '16', '44']"
